"id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","compas_risk_score","two_year_recid","compas_binary_class","random_split"
3704,"hispanic",1,38,0,0,0,1,1,0,0,"test"
3705,"white",0,75,0,0,2,0,1,0,0,"train"
3706,"black",1,39,0,0,1,1,1,0,0,"train"
3709,"black",1,38,0,0,0,1,1,0,0,"test"
3710,"black",0,19,1,0,1,1,7,1,1,"train"
3711,"white",0,28,0,0,0,1,2,1,0,"train"
3712,"black",0,53,0,0,2,1,1,0,0,"train"
3713,"black",0,25,0,0,1,1,6,1,1,"test"
3714,"white",0,53,0,0,1,0,1,0,0,"train"
3716,"black",0,53,0,0,4,1,7,0,1,"test"
3719,"black",0,23,0,1,2,1,9,0,1,"train"
3720,"white",0,55,0,0,33,1,9,1,1,"train"
3721,"white",1,64,0,0,1,1,1,0,0,"train"
3722,"black",0,23,0,0,1,0,7,1,1,"train"
3724,"hispanic",0,38,0,0,1,0,1,0,0,"train"
3725,"black",0,23,0,0,4,1,8,1,1,"test"
3726,"hispanic",1,41,0,0,0,1,1,0,0,"train"
3728,"other",0,53,0,0,0,0,1,0,0,"train"
3729,"black",0,34,0,0,0,1,1,0,0,"train"
3730,"hispanic",0,24,0,0,0,1,1,1,0,"train"
3732,"black",0,26,0,0,1,0,1,0,0,"test"
3736,"white",0,44,0,0,4,1,2,0,0,"train"
3737,"white",1,27,0,0,0,1,2,0,0,"train"
3738,"white",0,28,0,0,14,1,9,0,1,"test"
3739,"white",0,55,0,0,1,0,1,0,0,"test"
3740,"black",1,22,0,0,2,1,4,0,0,"test"
3741,"black",0,36,0,0,15,1,5,0,1,"train"
3742,"black",0,29,0,0,6,1,8,1,1,"train"
3743,"black",0,23,0,0,1,1,4,0,0,"train"
3744,"black",0,56,0,0,1,0,1,0,0,"train"
3745,"white",0,27,0,0,2,1,6,1,1,"train"
3747,"white",0,37,0,0,1,0,6,0,1,"train"
3749,"black",0,32,0,0,1,1,8,1,1,"test"
3751,"black",0,41,2,0,18,0,10,1,1,"train"
3754,"black",0,22,0,0,1,1,6,1,1,"train"
3757,"white",0,37,0,0,1,1,2,1,0,"train"
3758,"black",0,45,0,0,3,0,2,0,0,"train"
3759,"black",1,31,0,0,14,1,8,0,1,"train"
3761,"black",0,42,0,0,7,1,5,1,1,"train"
3763,"black",0,26,0,2,20,1,9,1,1,"train"
3765,"white",0,33,0,0,0,1,9,1,1,"train"
3766,"white",0,22,0,0,0,0,2,1,0,"train"
3767,"white",0,32,0,0,2,1,5,1,1,"train"
3768,"black",1,36,0,0,1,0,1,0,0,"train"
3769,"white",0,54,0,0,0,0,1,0,0,"train"
3771,"black",0,25,0,1,5,1,9,1,1,"train"
3772,"white",0,24,0,0,3,1,5,1,1,"test"
3773,"hispanic",0,23,0,0,0,0,7,0,1,"train"
3774,"white",0,61,0,0,0,0,1,0,0,"test"
3776,"white",1,42,0,0,0,0,1,0,0,"train"
3778,"white",0,28,0,0,1,0,2,1,0,"train"
3779,"black",0,27,0,0,1,0,5,0,1,"train"
3780,"white",0,24,0,0,2,0,3,0,0,"test"
3781,"black",0,33,0,0,14,1,5,0,1,"train"
3782,"black",0,32,0,0,16,1,10,1,1,"test"
3783,"white",0,38,0,0,0,1,1,0,0,"train"
3785,"white",0,21,0,1,1,0,3,0,0,"train"
3787,"black",0,27,0,0,1,1,7,1,1,"train"
3788,"white",0,39,0,0,0,1,4,0,0,"train"
3789,"white",0,29,0,0,0,1,1,0,0,"test"
3790,"white",0,29,0,0,1,1,3,0,0,"test"
3792,"white",0,65,0,0,6,1,4,0,0,"train"
3793,"white",0,36,0,0,1,1,4,1,0,"train"
3794,"black",0,46,0,0,0,1,7,1,1,"test"
3797,"black",0,44,1,0,7,1,6,0,1,"test"
3799,"black",0,27,0,0,0,0,2,0,0,"test"
3800,"black",0,27,0,0,8,1,7,1,1,"test"
3801,"white",0,61,0,0,0,0,1,0,0,"train"
3802,"black",0,47,0,0,0,0,1,1,0,"train"
3804,"black",0,27,0,0,1,0,1,0,0,"train"
3805,"white",0,28,0,0,0,1,2,1,0,"test"
3807,"white",1,31,0,0,1,0,5,1,1,"train"
3809,"white",0,26,0,0,9,0,4,1,0,"test"
3811,"black",0,53,0,0,2,1,2,1,0,"train"
3812,"black",0,26,0,0,1,1,5,1,1,"test"
3814,"black",0,25,0,0,2,1,4,0,0,"train"
3816,"other",0,23,0,0,5,0,10,1,1,"train"
3817,"black",1,21,0,3,4,0,8,1,1,"test"
3818,"black",0,23,0,0,1,0,4,0,0,"test"
3820,"other",0,30,0,1,3,0,1,0,0,"train"
3821,"black",1,45,0,0,2,1,3,0,0,"train"
3824,"black",0,27,0,0,2,0,5,1,1,"train"
3826,"black",0,57,0,0,6,0,9,1,1,"train"
3828,"white",0,44,0,0,8,1,6,1,1,"train"
3830,"black",1,26,0,0,0,0,2,0,0,"test"
3831,"white",0,21,0,0,0,1,8,1,1,"train"
3834,"black",0,63,0,0,1,1,6,0,1,"train"
3835,"white",1,62,0,0,0,0,1,0,0,"train"
3836,"white",0,48,0,0,0,1,3,0,0,"train"
3838,"black",0,53,0,0,1,0,1,0,0,"train"
3839,"black",0,62,0,0,3,0,3,1,0,"test"
3840,"black",0,28,1,1,5,1,10,0,1,"train"
3841,"white",0,56,0,0,1,1,2,0,0,"test"
3842,"hispanic",0,35,0,0,2,1,1,0,0,"train"
3843,"hispanic",1,56,0,0,2,0,1,1,0,"train"
3847,"black",0,22,1,0,2,1,7,1,1,"test"
3848,"black",0,26,0,0,5,1,8,1,1,"train"
3853,"black",0,35,0,0,4,0,5,0,1,"train"
3854,"black",0,22,0,0,1,1,3,1,0,"train"
3855,"white",0,60,0,0,3,0,1,0,0,"test"
3856,"black",1,37,1,0,7,1,3,0,0,"test"
3857,"black",1,32,0,0,0,1,2,0,0,"train"
3858,"black",1,33,0,0,3,1,6,1,1,"train"
3859,"other",0,38,0,0,2,1,3,1,0,"train"
3860,"white",0,53,0,0,0,0,1,0,0,"test"
3862,"white",0,32,0,0,0,0,1,0,0,"train"
3863,"white",0,26,0,0,0,0,2,0,0,"train"
3864,"white",0,61,0,0,0,0,1,0,0,"test"
3865,"black",0,21,0,0,0,0,10,0,1,"test"
3867,"black",0,69,0,0,22,0,5,0,1,"test"
3869,"black",0,26,0,0,0,0,4,0,0,"test"
3870,"black",0,30,0,0,9,1,10,1,1,"train"
3872,"white",0,21,0,0,1,1,4,0,0,"test"
3879,"white",0,41,0,0,0,0,2,0,0,"test"
3880,"black",0,45,0,0,0,1,6,1,1,"train"
3881,"black",0,31,0,1,10,1,5,1,1,"test"
3882,"white",0,22,0,0,0,1,3,0,0,"train"
3884,"white",1,54,0,0,0,1,3,1,0,"test"
3885,"white",0,50,0,0,2,0,1,1,0,"train"
3888,"black",1,50,0,0,5,1,2,0,0,"train"
3890,"other",0,37,2,0,11,1,3,0,0,"train"
3891,"black",1,21,0,0,0,1,8,1,1,"train"
3896,"hispanic",0,23,0,0,6,0,7,1,1,"train"
3897,"white",0,30,0,0,0,1,3,1,0,"train"
3898,"white",0,53,0,0,2,1,1,0,0,"test"
3899,"black",0,30,0,0,11,1,8,1,1,"train"
3902,"white",0,26,0,0,5,0,4,0,0,"train"
3903,"black",1,30,0,0,1,1,9,1,1,"train"
3904,"black",1,59,0,0,0,0,2,0,0,"train"
3906,"black",0,29,0,0,13,1,8,1,1,"train"
3907,"hispanic",0,67,0,0,0,1,1,0,0,"train"
3909,"white",0,30,0,0,13,1,8,1,1,"test"
3910,"black",0,25,0,0,5,0,5,1,1,"train"
3911,"hispanic",0,45,0,0,8,1,6,0,1,"train"
3912,"white",0,35,0,0,4,0,2,0,0,"train"
3917,"black",0,22,0,0,0,1,3,0,0,"test"
3918,"black",0,41,0,0,8,1,1,1,0,"train"
3919,"asian",0,46,0,0,3,1,5,1,1,"train"
3920,"other",0,27,0,0,0,0,5,0,1,"train"
3924,"black",1,37,0,0,13,1,6,0,1,"test"
3925,"black",0,22,0,0,0,1,3,1,0,"train"
3929,"black",0,19,0,0,0,1,4,1,0,"train"
3930,"white",0,45,0,0,2,0,2,0,0,"train"
3933,"black",1,33,0,0,5,1,9,1,1,"train"
3934,"black",0,52,0,0,7,1,5,0,1,"train"
3935,"black",1,21,0,0,0,1,6,0,1,"train"
3936,"black",0,43,0,0,6,0,10,1,1,"train"
3938,"white",0,33,0,0,3,1,6,0,1,"train"
3939,"black",0,26,1,0,3,1,10,1,1,"train"
3941,"white",0,37,0,0,0,0,3,0,0,"test"
3942,"black",0,38,0,0,1,1,1,1,0,"test"
3944,"hispanic",0,35,0,0,1,0,1,1,0,"train"
3946,"black",0,27,0,0,1,1,2,1,0,"test"
3947,"other",0,40,0,0,1,1,1,0,0,"train"
3948,"black",0,21,1,0,1,1,5,0,1,"train"
3950,"white",0,38,0,0,3,1,9,1,1,"train"
3952,"white",0,37,0,0,0,0,4,0,0,"test"
3957,"hispanic",0,24,0,0,1,0,2,0,0,"test"
3958,"white",0,44,0,0,0,1,1,0,0,"train"
3960,"black",0,30,0,0,0,1,2,0,0,"train"
3961,"hispanic",0,40,0,0,0,1,1,0,0,"train"
3963,"white",0,49,0,0,1,1,1,0,0,"test"
3965,"white",0,67,0,0,0,0,1,0,0,"train"
3966,"black",0,59,0,0,14,1,8,1,1,"train"
3969,"black",0,21,1,0,1,1,10,1,1,"train"
3972,"white",0,31,0,0,6,0,7,0,1,"test"
3973,"white",1,50,0,0,2,1,1,1,0,"train"
3974,"black",0,30,0,0,7,1,3,0,0,"test"
3975,"white",0,28,0,0,1,0,2,0,0,"test"
3976,"black",0,48,0,0,7,1,7,1,1,"train"
3977,"white",0,55,0,0,0,0,1,0,0,"train"
3978,"white",1,24,0,0,1,1,3,0,0,"train"
3979,"white",0,42,0,0,0,0,3,0,0,"train"
3980,"black",0,34,0,0,0,0,7,1,1,"test"
3981,"black",0,43,0,0,4,0,5,1,1,"train"
3982,"black",0,44,0,0,0,1,1,0,0,"train"
3984,"white",0,25,0,0,0,0,7,0,1,"train"
3985,"hispanic",0,29,0,1,17,1,6,1,1,"train"
3987,"white",0,25,0,0,2,1,5,1,1,"train"
3988,"black",1,32,0,0,0,0,3,1,0,"train"
3989,"hispanic",0,96,0,0,2,1,2,1,0,"test"
3990,"black",0,35,0,0,10,0,4,1,0,"train"
3991,"hispanic",0,29,0,0,0,0,2,0,0,"train"
3992,"hispanic",0,27,0,1,8,1,5,1,1,"train"
3993,"hispanic",0,41,0,0,2,1,2,0,0,"train"
3994,"hispanic",0,31,0,0,0,0,5,0,1,"test"
3995,"black",0,24,0,0,1,1,3,1,0,"train"
3997,"black",0,34,0,0,0,1,7,1,1,"train"
3998,"black",0,48,0,0,2,1,1,1,0,"train"
3999,"black",0,41,0,0,1,1,1,0,0,"test"
4000,"black",0,26,0,0,12,0,9,1,1,"test"
4001,"black",0,42,0,0,0,1,5,1,1,"train"
4002,"black",0,29,0,0,0,0,5,0,1,"train"
4003,"white",0,26,0,0,0,0,2,0,0,"test"
4004,"black",1,27,0,0,1,1,3,0,0,"test"
4005,"white",0,35,0,0,4,0,2,0,0,"train"
4006,"white",0,54,0,0,1,1,1,0,0,"train"
4007,"black",0,24,0,0,3,0,10,1,1,"train"
4010,"black",0,20,0,0,0,1,6,0,1,"train"
4011,"white",0,27,0,0,0,1,6,0,1,"train"
4012,"black",0,21,0,0,1,1,7,0,1,"test"
4013,"white",0,27,0,1,7,0,9,1,1,"test"
4014,"black",0,34,1,0,11,1,8,1,1,"train"
4016,"white",0,27,0,0,4,1,7,0,1,"train"
4018,"black",0,54,0,0,0,0,1,0,0,"train"
4020,"other",0,29,0,0,2,1,2,1,0,"train"
4021,"black",0,39,0,0,1,1,1,0,0,"test"
4022,"white",1,22,0,1,2,1,7,0,1,"train"
4023,"white",1,33,0,0,0,0,1,0,0,"train"
4024,"black",1,25,0,0,2,1,8,1,1,"train"
4026,"hispanic",1,40,0,0,7,1,2,1,0,"train"
4028,"black",1,35,0,0,0,0,4,0,0,"test"
4029,"hispanic",0,28,0,0,0,0,2,1,0,"train"
4031,"black",0,53,0,0,0,0,1,0,0,"train"
4032,"white",0,28,0,0,2,0,4,0,0,"test"
4033,"black",0,26,0,0,0,1,8,0,1,"test"
4035,"black",0,30,0,0,1,1,3,0,0,"test"
4036,"black",0,31,0,1,3,1,5,0,1,"train"
4037,"white",0,24,0,0,3,0,8,1,1,"train"
4038,"white",0,45,0,0,19,1,6,1,1,"train"
4039,"hispanic",0,33,0,0,1,0,4,0,0,"test"
4041,"black",0,28,0,0,1,1,7,0,1,"test"
4045,"white",1,45,0,0,1,1,3,1,0,"test"
4047,"black",1,22,0,0,1,0,6,0,1,"train"
4048,"white",0,33,0,0,3,1,8,1,1,"train"
4049,"white",0,23,0,0,4,1,6,1,1,"train"
4052,"black",0,36,0,0,6,1,5,0,1,"train"
4054,"black",0,22,0,0,0,1,3,0,0,"test"
4058,"white",0,45,0,0,1,0,1,0,0,"train"
4059,"black",0,28,0,0,2,1,5,1,1,"train"
4060,"black",0,37,0,0,3,0,2,0,0,"train"
4061,"white",1,52,0,0,0,0,1,0,0,"train"
4062,"white",0,26,0,0,0,1,2,0,0,"test"
4063,"white",0,28,0,0,4,1,4,1,0,"train"
4064,"white",1,33,0,0,2,1,4,0,0,"train"
4065,"white",0,23,0,0,3,1,4,1,0,"test"
4067,"white",0,31,0,0,3,0,4,1,0,"train"
4068,"white",1,55,0,0,0,0,1,0,0,"train"
4069,"white",0,24,0,0,3,1,4,1,0,"train"
4070,"black",0,37,0,0,2,0,1,0,0,"train"
4072,"black",0,41,0,0,0,1,1,0,0,"train"
4073,"white",0,26,0,0,0,0,2,0,0,"train"
4075,"black",0,41,0,0,13,1,5,0,1,"test"
4076,"black",0,33,0,0,6,1,6,0,1,"train"
4078,"hispanic",0,47,0,0,0,0,1,1,0,"train"
4080,"black",0,23,0,0,0,1,5,0,1,"train"
4081,"white",0,27,0,0,1,1,3,0,0,"train"
4082,"white",0,24,0,0,0,1,5,1,1,"test"
4083,"other",0,23,0,0,2,0,8,0,1,"train"
4084,"black",0,30,0,1,10,1,9,0,1,"train"
4085,"white",0,55,0,0,1,1,3,0,0,"train"
4086,"black",0,26,0,0,13,0,10,1,1,"train"
4087,"black",1,41,0,1,6,0,6,0,1,"test"
4088,"black",0,35,0,0,0,1,3,0,0,"test"
4098,"black",0,26,0,0,4,1,4,1,0,"train"
4099,"black",0,20,0,0,1,0,4,0,0,"test"
4100,"white",0,24,0,0,3,0,8,1,1,"train"
4101,"black",0,31,0,2,8,0,10,1,1,"test"
4102,"black",0,22,0,1,2,1,9,0,1,"train"
4104,"black",0,55,0,0,0,1,1,1,0,"test"
4105,"white",0,33,0,0,7,1,9,1,1,"train"
4106,"white",0,44,0,0,6,1,6,1,1,"train"
4108,"black",0,41,0,0,25,1,9,1,1,"train"
4111,"black",0,56,0,0,9,0,8,0,1,"train"
4112,"black",0,21,0,0,1,1,3,0,0,"train"
4116,"black",0,36,0,0,1,1,2,1,0,"test"
4117,"white",1,48,0,0,1,0,1,0,0,"train"
4118,"white",0,27,0,0,6,1,6,1,1,"test"
4119,"white",0,56,0,0,7,1,6,1,1,"train"
4120,"white",0,39,0,0,2,0,1,0,0,"test"
4121,"hispanic",0,31,0,0,0,1,2,0,0,"train"
4122,"white",1,25,0,0,0,1,6,0,1,"test"
4123,"white",0,51,0,0,1,1,1,0,0,"train"
4125,"black",1,28,0,0,3,1,5,0,1,"train"
4126,"black",0,30,0,0,0,1,2,1,0,"train"
4127,"black",1,19,0,0,0,0,8,1,1,"test"
4128,"black",0,20,0,0,0,0,4,1,0,"test"
4130,"white",0,57,0,0,0,1,1,0,0,"test"
4134,"black",0,51,0,0,8,0,6,1,1,"test"
4135,"black",0,27,0,0,5,1,3,1,0,"train"
4136,"black",0,26,0,0,0,1,5,0,1,"test"
4137,"white",0,23,0,0,3,0,8,1,1,"train"
4139,"black",0,35,0,1,14,0,8,1,1,"train"
4140,"white",1,41,0,0,1,0,1,0,0,"train"
4141,"black",0,37,0,0,5,1,6,0,1,"train"
4143,"black",0,48,0,0,0,1,1,0,0,"test"
4144,"black",0,21,0,0,0,1,9,0,1,"train"
4145,"black",0,19,3,0,3,1,10,1,1,"train"
4146,"black",0,21,0,0,1,1,5,1,1,"train"
4152,"hispanic",0,29,0,0,1,0,2,0,0,"train"
4154,"black",0,52,0,0,1,0,1,0,0,"test"
4155,"black",0,23,0,0,5,1,9,1,1,"train"
4157,"black",0,22,0,0,0,1,4,1,0,"train"
4158,"black",0,19,1,0,1,1,10,1,1,"test"
4159,"white",0,41,0,0,1,1,2,1,0,"test"
4160,"white",1,25,0,0,1,0,5,1,1,"test"
4161,"black",0,54,0,0,0,0,1,1,0,"test"
4162,"black",0,25,4,0,13,1,10,1,1,"train"
4163,"white",1,30,0,0,0,0,4,1,0,"train"
4164,"white",1,40,0,0,4,1,4,0,0,"train"
4165,"black",0,22,0,0,0,1,7,0,1,"train"
4168,"white",0,50,0,0,10,1,4,0,0,"test"
4169,"white",0,35,0,0,2,0,3,0,0,"test"
4170,"white",0,28,0,0,7,1,9,1,1,"train"
4171,"black",0,21,0,0,0,1,7,0,1,"test"
4172,"other",1,38,0,0,6,1,4,1,0,"train"
4178,"white",0,27,0,0,0,1,3,0,0,"test"
4179,"black",0,22,0,0,0,1,3,1,0,"test"
4180,"hispanic",1,38,0,0,20,1,9,1,1,"test"
4181,"black",0,32,2,0,26,1,10,1,1,"test"
4182,"white",0,32,0,0,0,1,5,0,1,"train"
4183,"white",0,59,0,0,0,1,1,0,0,"train"
4184,"white",0,30,0,0,19,1,10,1,1,"train"
4185,"other",0,20,0,0,0,0,6,1,1,"train"
4186,"white",0,59,0,0,0,1,1,0,0,"test"
4187,"white",1,44,0,0,1,1,1,1,0,"test"
4189,"black",0,26,0,1,9,0,10,1,1,"train"
4190,"black",0,30,0,1,9,1,6,1,1,"train"
4191,"white",1,35,0,0,2,1,4,0,0,"train"
4192,"black",0,25,0,1,3,0,8,1,1,"train"
4193,"hispanic",0,44,0,0,0,0,1,0,0,"test"
4194,"black",0,40,0,0,7,1,8,0,1,"train"
4195,"black",1,31,0,0,0,0,6,1,1,"train"
4196,"black",1,32,0,0,0,1,3,0,0,"train"
4198,"black",0,37,0,0,22,1,9,1,1,"train"
4199,"white",0,22,1,0,2,1,4,0,0,"train"
4202,"black",0,38,0,0,8,0,6,1,1,"train"
4203,"white",0,34,0,0,2,1,4,0,0,"test"
4204,"black",0,30,0,1,7,1,3,0,0,"test"
4205,"white",1,38,0,0,0,1,4,1,0,"train"
4207,"black",0,36,0,0,10,1,10,1,1,"test"
4211,"other",0,46,0,0,0,1,1,0,0,"train"
4212,"native american",0,22,0,0,0,0,4,1,0,"train"
4217,"white",0,35,0,0,2,1,5,1,1,"train"
4219,"black",0,35,0,0,0,1,1,0,0,"test"
4220,"other",0,20,0,0,1,1,6,1,1,"train"
4223,"black",1,30,0,0,9,1,9,1,1,"test"
4225,"black",0,34,0,0,16,1,9,1,1,"train"
4226,"white",0,31,0,0,3,1,4,1,0,"test"
4227,"hispanic",0,32,0,0,0,0,1,1,0,"train"
4228,"white",0,31,0,1,4,1,8,1,1,"train"
4229,"white",0,22,0,1,2,1,8,1,1,"train"
4230,"hispanic",0,31,0,0,0,1,10,0,1,"train"
4232,"black",0,36,0,0,5,0,5,1,1,"train"
4233,"black",0,39,0,0,2,0,1,0,0,"train"
4235,"black",0,51,0,0,9,1,9,1,1,"test"
4236,"black",0,35,0,0,7,1,2,1,0,"test"
4238,"black",0,30,0,0,1,1,7,1,1,"train"
4239,"hispanic",0,35,0,0,0,1,3,0,0,"train"
4240,"hispanic",0,23,0,0,0,1,2,1,0,"train"
4244,"white",0,43,0,0,3,0,1,1,0,"train"
4245,"black",0,37,0,0,0,0,3,0,0,"test"
4247,"black",0,25,0,0,3,0,6,0,1,"train"
4248,"hispanic",0,33,0,0,8,1,9,1,1,"test"
4250,"black",1,27,0,0,0,1,3,0,0,"test"
4252,"white",0,47,0,0,2,0,1,0,0,"train"
4254,"black",0,46,0,0,12,0,6,0,1,"test"
4255,"white",0,27,0,0,0,1,5,0,1,"train"
4256,"black",0,34,0,0,0,1,9,1,1,"test"
4257,"black",0,30,0,0,4,0,7,1,1,"test"
4258,"white",0,25,0,0,0,0,2,0,0,"train"
4260,"black",0,26,0,1,5,0,5,0,1,"train"
4262,"black",0,25,0,0,1,1,4,1,0,"test"
4265,"black",0,60,0,0,9,1,8,0,1,"train"
4267,"other",0,49,0,0,0,0,1,1,0,"test"
4269,"black",0,30,0,0,12,1,9,1,1,"train"
4270,"black",0,21,0,0,0,1,4,0,0,"train"
4274,"black",0,25,0,0,4,1,8,1,1,"train"
4275,"white",0,53,0,0,1,1,3,0,0,"train"
4276,"black",0,21,0,0,0,1,4,1,0,"test"
4280,"hispanic",0,29,0,0,1,0,9,0,1,"train"
4281,"black",0,29,0,0,4,0,4,0,0,"train"
4282,"hispanic",0,21,0,0,0,0,3,0,0,"train"
4283,"black",1,24,0,0,2,0,7,1,1,"train"
4284,"other",0,53,0,0,4,0,1,1,0,"test"
4288,"white",0,51,0,0,2,1,1,0,0,"train"
4290,"black",0,29,0,0,1,0,1,0,0,"train"
4292,"other",1,24,0,0,0,1,5,0,1,"test"
4293,"other",0,24,0,1,2,1,10,1,1,"train"
4296,"hispanic",0,37,0,0,5,1,2,0,0,"test"
4297,"white",0,20,0,0,0,1,9,1,1,"test"
4298,"hispanic",1,54,0,0,2,0,1,0,0,"train"
4299,"white",1,51,0,0,14,1,9,0,1,"test"
4300,"white",0,53,0,0,1,1,1,0,0,"test"
4301,"black",0,31,0,0,2,1,3,0,0,"test"
4303,"black",0,25,0,0,5,1,8,0,1,"train"
4305,"hispanic",0,38,0,0,0,0,1,0,0,"train"
4306,"black",0,22,0,1,3,1,10,1,1,"test"
4307,"black",0,21,0,0,1,1,8,0,1,"train"
4310,"white",0,21,0,0,1,1,5,1,1,"test"
4311,"black",0,27,2,0,6,0,8,1,1,"train"
4314,"black",0,28,0,1,14,0,7,1,1,"train"
4315,"black",0,49,0,0,6,0,4,1,0,"test"
4316,"black",0,52,0,0,7,1,9,1,1,"test"
4317,"black",0,25,0,0,1,0,6,0,1,"train"
4319,"white",0,56,0,0,2,1,4,0,0,"train"
4320,"black",0,34,0,0,22,1,9,0,1,"test"
4322,"hispanic",0,35,0,0,7,1,7,0,1,"train"
4323,"black",0,23,0,0,1,0,3,1,0,"train"
4324,"white",0,22,0,0,0,1,5,0,1,"train"
4328,"black",0,23,0,0,0,1,8,1,1,"train"
4329,"black",0,30,0,0,4,0,10,0,1,"train"
4330,"black",0,42,0,0,1,0,6,1,1,"test"
4331,"black",0,50,0,0,24,0,8,1,1,"test"
4332,"white",0,54,0,0,12,1,7,1,1,"train"
4333,"other",0,37,0,0,4,0,1,1,0,"train"
4335,"black",0,37,0,0,0,1,9,0,1,"test"
4336,"black",0,23,0,0,1,1,4,0,0,"train"
4337,"white",0,41,0,0,0,1,1,0,0,"test"
4338,"black",0,50,1,0,5,1,2,0,0,"test"
4339,"hispanic",0,41,0,0,19,1,10,1,1,"train"
4340,"black",0,26,0,0,2,1,2,1,0,"train"
4341,"other",0,40,0,0,8,1,7,1,1,"test"
4342,"black",0,23,0,0,2,1,8,1,1,"test"
4346,"white",0,55,0,0,1,1,2,1,0,"train"
4348,"black",0,24,0,0,0,1,6,1,1,"test"
4353,"white",0,33,0,1,5,0,1,1,0,"test"
4356,"white",0,23,0,0,0,1,2,0,0,"train"
4357,"black",0,37,0,0,1,0,7,1,1,"train"
4358,"other",1,64,0,0,0,1,1,0,0,"train"
4360,"white",0,51,0,0,0,0,1,0,0,"test"
4362,"other",0,40,0,0,4,1,1,1,0,"train"
4365,"white",0,43,0,0,1,1,5,0,1,"train"
4367,"black",1,35,0,0,3,0,6,1,1,"train"
4368,"hispanic",0,22,0,0,1,1,4,1,0,"test"
4370,"black",0,29,0,0,2,1,9,0,1,"train"
4371,"white",0,57,0,0,0,0,1,0,0,"train"
4372,"black",0,20,0,1,1,0,5,1,1,"test"
4375,"white",0,37,0,0,1,0,5,1,1,"train"
4376,"other",1,23,0,0,0,0,5,0,1,"test"
4377,"black",0,23,0,0,3,1,8,1,1,"test"
4378,"white",0,36,0,0,9,0,4,1,0,"train"
4381,"white",0,55,0,0,1,0,1,0,0,"train"
4383,"black",0,53,0,0,18,0,7,1,1,"train"
4384,"black",0,21,0,0,1,1,9,1,1,"test"
4385,"black",0,27,0,0,3,0,3,1,0,"test"
4387,"black",0,28,0,1,6,1,9,1,1,"train"
4388,"white",0,26,0,0,1,1,3,1,0,"test"
4389,"white",0,25,0,0,1,1,6,0,1,"train"
4390,"white",0,66,0,0,0,1,1,0,0,"train"
4391,"black",0,28,0,0,3,0,2,0,0,"train"
4393,"black",0,21,0,0,0,1,4,1,0,"train"
4394,"black",0,24,0,0,0,0,5,0,1,"train"
4396,"white",0,60,0,0,18,0,2,1,0,"train"
4397,"black",0,37,0,0,2,1,4,1,0,"test"
4398,"black",0,23,0,0,2,0,9,1,1,"test"
4400,"white",0,73,0,0,0,0,1,0,0,"train"
4401,"black",0,44,0,0,0,1,2,0,0,"train"
4402,"hispanic",0,42,0,0,0,0,1,0,0,"train"
4403,"black",0,40,0,0,6,1,7,0,1,"test"
4404,"black",1,28,0,0,0,1,10,1,1,"train"
4406,"hispanic",0,21,0,0,0,1,10,0,1,"test"
4407,"white",0,56,0,0,0,0,1,1,0,"test"
4408,"black",0,42,0,0,3,1,1,0,0,"train"
4409,"white",0,32,1,0,11,1,10,1,1,"train"
4411,"white",0,50,0,0,1,1,3,0,0,"test"
4414,"white",0,34,0,0,0,0,2,0,0,"test"
4415,"black",0,47,0,0,1,0,1,1,0,"train"
4416,"white",0,58,0,0,3,1,2,0,0,"train"
4418,"white",0,48,0,0,3,1,4,0,0,"test"
4419,"white",1,20,0,0,0,1,3,0,0,"train"
4421,"black",1,53,0,0,10,1,2,1,0,"test"
4422,"black",0,29,0,0,0,1,9,0,1,"train"
4425,"other",0,38,0,0,1,0,1,0,0,"train"
4426,"white",1,43,0,0,0,0,2,0,0,"train"
4428,"black",0,35,0,0,1,0,9,0,1,"train"
4430,"hispanic",0,25,0,0,2,0,3,1,0,"test"
4431,"white",0,53,0,0,1,0,1,1,0,"train"
4432,"white",0,22,0,0,0,0,7,0,1,"train"
4433,"hispanic",1,32,0,0,1,0,2,0,0,"train"
4434,"white",0,26,0,0,9,0,7,1,1,"test"
4435,"other",1,48,0,0,0,1,1,0,0,"train"
4436,"black",0,23,0,0,4,1,10,1,1,"test"
4437,"white",0,71,0,0,1,0,1,0,0,"train"
4438,"white",1,61,0,0,0,0,1,0,0,"test"
4439,"white",1,22,0,0,2,0,5,0,1,"train"
4440,"black",0,29,0,0,1,0,2,1,0,"test"
4441,"white",1,54,0,0,1,0,2,0,0,"train"
4442,"white",0,24,0,2,6,1,9,0,1,"train"
4443,"white",1,28,0,0,0,1,5,0,1,"test"
4444,"white",1,25,0,0,2,1,10,0,1,"test"
4445,"black",1,22,0,0,1,1,5,0,1,"train"
4447,"black",0,24,0,0,2,1,3,1,0,"test"
4448,"black",0,35,0,0,0,1,4,0,0,"train"
4450,"black",0,21,0,0,0,1,3,0,0,"test"
4451,"white",0,49,0,0,1,0,1,0,0,"train"
4452,"black",0,26,0,0,6,1,9,1,1,"test"
4453,"black",0,30,0,1,7,1,9,1,1,"test"
4455,"hispanic",0,32,0,0,1,0,1,1,0,"train"
4457,"black",0,30,0,0,5,1,4,1,0,"test"
4459,"black",0,21,0,0,1,1,4,0,0,"train"
4461,"white",0,64,0,0,8,1,1,0,0,"train"
